CustomerId,Zip,State,City,StateFIPS,CountyFIPS,CBSACode,CBSATitle,CreditLimit,CreditLimitLocked,JBTRating,SalesCurrentYr,SalesLastYr,PlainBandSalesLast12Mo,DesignBandSalesLast12Mo,DiamondBandSalesLast12Mo,AlternativeMetalSalesLast12Mo,TotalSalesLast12Mo,BuyingGroupMember,NumberOfStoreLocations,AvgDaysOfPayCategory,AvgDaysOfPay,MaxDaysPastDue,MaxAmtPastDue,AvgAmtPastDue,ReturnedPaymentCount,MaxReturnedPaymentAmt,RuralUrbanContinuumCode,UrbanInfluenceCode,MetroIndicator,TotalPopulation,MedianEarnings,MedianRetailTradeEarnings,TotalHouseholds,MedianIncomeHouseholds,NumberOfJewelryStores,NumberOfJewelryStoresState,JewelryStoreSalesState
5344,56301,MN,Saint Cloud,27,27145,41060,"St. Cloud, MN",3000,0,FIN2,68,1891,0,0,1531,194,1725,1,1,30 to 60,52.69,118,1551,194,0,0,3,2,1,193118,31334,21297,73421,55995,13,348,400936
524,55082,MN,Stillwater,27,27163,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",1000,0,RPT1,770,2779,1429,424,0,274,2127,1,1,30 to 60,32.56,26,458,224,0,0,1,1,1,3488436,41170,25905,1343140,70915,231,348,400936
3405,55362,MN,Monticello,27,27171,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",1000,1,FIN2,922,1504,0,0,0,628,628,0,1,10 to 20,18.26,61,363,113,0,0,1,1,1,3488436,41170,25905,1343140,70915,231,348,400936
7795,38834,MS,Corinth,28,28003,18420,"Corinth, MS",3000,0,FIN2,726,2149,0,1903,0,118,2021,1,1,30 to 60,38.75,24,806,489,0,0,7,8,0,29282,27475,18502,11694,38806,5,152,123667
1020,39090,MS,Kosciusko,28,28007,,,1000,1,RSP0,0,416,0,0,0,0,0,0,1,0 to 10,5,3,408,408,0,0,6,6,0,13673,25187,18472,5123,32542,,152,123667
4869,39402,MS,Hattiesburg,28,28035,25620,"Hattiesburg, MS",0,0,RPT2,0,2273,621,371,0,0,992,0,1,10 to 20,14.63,0,0,0,0,0,3,2,1,148071,27100,17060,54253,43572,9,152,123667
7270,39465,MS,Petal,28,28035,25620,"Hattiesburg, MS",2000,1,FIN2,8863,16461,4727,3864,0,2429,11020,0,1,0 to 10,8.76,54,3953,464,0,0,3,2,1,148071,27100,17060,54253,43572,9,152,123667
6524,39531,MS,Biloxi,28,28047,25060,"Gulfport-Biloxi-Pascagoula, MS",1000,0,FIN3,0,4670,278,1199,1022,43,2542,0,1,30 to 60,48.86,51,1028,246,0,0,2,2,1,385448,30677,20338,145807,45423,17,152,123667
4837,39056,MS,Clinton,28,28049,27140,"Jackson, MS",1000,1,RPT2,361,1281,129,0,0,843,972,0,1,0 to 10,3.72,6,157,101,0,0,2,2,1,578095,31781,22485,209150,46972,41,152,123667
263,39440,MS,Laurel,28,28067,29860,"Laurel, MS",1000,1,FIN2,305,582,179,0,0,270,449,0,1,0 to 10,4.67,10,197,138,0,0,4,5,0,20546,21453,20120,7856,29038,3,152,123667
7580,39440,MS,Laurel,28,28067,29860,"Laurel, MS",2000,1,FIN1,0,104,0,0,0,96,96,0,1,0 to 10,3,0,0,0,0,0,4,5,0,20546,21453,20120,7856,29038,3,152,123667
3993,39301,MS,Meridian,28,28075,32940,"Meridian, MS",0,0,RPT2,736,7144,1265,1275,731,1691,4962,0,1,20 to 30,27.05,28,356,176,0,0,5,8,0,25465,25935,26013,10229,31829,7,152,123667
6200,39110,MS,Madison,28,28089,27140,"Jackson, MS",1000,1,OOB0,0,8937,4178,698,916,262,6052,0,1,30 to 60,33.23,30,921,246,0,0,2,2,1,578095,31781,22485,209150,46972,41,152,123667
7949,39759,MS,Starkville,28,28105,44260,"Starkville, MS",1000,1,TRK0,806,9148,402,1371,0,947,2720,0,1,0 to 10,4.25,14,3563,462,0,0,5,8,0,43449,25036,11038,15962,33204,3,152,123667
6522,39648,MS,McComb,28,28113,32620,"McComb, MS",1000,0,FIN3,788,2547,2334,293,0,0,2627,0,1,30 to 60,45.92,41,640,300,0,0,6,5,0,21584,25268,17149,7895,31365,5,152,123667
8051,39208,MS,Pearl,28,28121,27140,"Jackson, MS",0,0,RPT4,4153,5327,2713,1730,690,540,5672,0,1,0 to 10,8.92,30,1142,335,0,0,2,2,1,578095,31781,22485,209150,46972,41,152,123667
5103,38652,MS,New Albany,28,28145,,,0,0,RPT3,2855,50733,2897,2245,408,2450,8000,1,2,30 to 60,43.01,107,6442,719,0,0,6,4,0,16610,27171,18040,6300,38253,,152,123667
7433,65065,MO,Osage Beach,29,29029,,,3000,0,FIN2,1352,10918,4265,618,847,433,6162,1,1,30 to 60,32.35,18,1589,292,0,0,7,9,0,6883,25818,15449,2612,50295,,348,407681
7440,65807,MO,Springfield,29,29077,44180,"Springfield, MO",1000,0,RPT1,0,456,0,446,0,0,446,0,1,0 to 10,3,3,456,456,0,0,2,2,1,452198,28940,20142,180370,43973,22,348,407681
7427,65809,MO,Springfield,29,29077,44180,"Springfield, MO",2000,1,FIN3,3019,13888,0,0,0,8665,8665,0,1,0 to 10,4.68,19,1534,238,0,0,2,2,1,452198,28940,20142,180370,43973,22,348,407681
5262,64086,MO,Lees Summit,29,29095,28140,"Kansas City, MO-KS",3000,0,FIN2,10321,26864,9411,8987,2409,2749,23557,0,1,30 to 60,30.57,52,1365,453,0,0,1,1,1,2070147,36942,23796,806553,59344,124,348,407681
3122,63011,MO,Ballwin,29,29189,41180,"St. Louis, MO-IL",3000,0,FIN2,5452,26060,4578,5614,0,5808,15999,1,1,20 to 30,28.3,34,1275,306,0,0,1,1,1,2803449,36174,22121,1107468,56726,192,348,407681
3687,63017,MO,Chesterfield,29,29189,41180,"St. Louis, MO-IL",3000,0,FIN2,2619,17243,1468,4215,1421,3460,10565,0,1,30 to 60,35.54,70,1982,296,0,0,1,1,1,2803449,36174,22121,1107468,56726,192,348,407681
5818,63105,MO,Saint Louis,29,29189,41180,"St. Louis, MO-IL",1000,1,FIN3,0,3499,460,792,0,0,1252,0,1,30 to 60,45.8,134,664,422,0,0,1,1,1,2803449,36174,22121,1107468,56726,192,348,407681
2839,63122,MO,Saint Louis,29,29189,41180,"St. Louis, MO-IL",1000,1,FIN2,185,2256,0,539,0,571,1111,0,1,0 to 10,5.9,18,475,143,0,0,1,1,1,2803449,36174,22121,1107468,56726,192,348,407681
4226,63122,MO,Saint Louis,29,29189,41180,"St. Louis, MO-IL",3000,0,FIN2,2604,13531,957,2486,2036,0,5479,0,1,30 to 60,32.26,37,1602,521,0,0,1,1,1,2803449,36174,22121,1107468,56726,192,348,407681
6746,63127,MO,Saint Louis,29,29189,41180,"St. Louis, MO-IL",1000,1,FIN3,308,2816,392,433,0,1570,2395,0,1,10 to 20,11.64,62,452,231,0,0,1,1,1,2803449,36174,22121,1107468,56726,192,348,407681
7596,63141,MO,Saint Louis,29,29189,41180,"St. Louis, MO-IL",3000,0,FIN2,359,24097,211,9659,2132,210,12213,0,1,30 to 60,30.08,30,8276,1828,0,0,1,1,1,2803449,36174,22121,1107468,56726,192,348,407681
1291,59501,MT,Havre,30,30041,,,3000,1,FIN2,469,498,0,0,0,807,807,1,1,60 to 90,61.4,45,235,146,0,0,7,11,0,12798,27565,19318,5018,43613,,96,62618
7961,59860,MT,Polson,30,30047,,,1000,0,FIN0,1943,1982,659,400,831,0,1891,0,1,20 to 30,26.6,10,991,991,0,0,6,6,0,9930,26989,26533,4368,38205,,96,62618
3209,59601,MT,Helena,30,30049,25740,"Helena, MT",3000,0,FIN2,0,94,0,0,0,86,86,0,1,0 to 10,5,5,94,94,0,0,5,8,0,30366,33558,17529,13274,52566,7,96,62618
538,59802,MT,Missoula,30,30063,33540,"Missoula, MT",1000,1,FIN2,0,5338,279,576,298,397,1551,0,1,20 to 30,27,47,1860,697,0,0,3,2,1,113101,26469,17351,47116,46371,15,96,62618
7825,59808,MT,Missoula,30,30063,33540,"Missoula, MT",1000,1,RPT1,2907,10267,524,854,971,4135,6484,0,1,0 to 10,3.82,6,963,281,0,0,3,2,1,113101,26469,17351,47116,46371,15,96,62618
2737,59101,MT,Billings,30,30111,13740,"Billings, MT",1000,1,FIN2,1907,5250,1522,2018,1210,305,5055,0,1,10 to 20,12.52,47,2072,305,0,0,3,2,1,166414,32286,22536,67174,54867,13,96,62618
2671,59102,MT,Billings,30,30111,13740,"Billings, MT",3000,0,FIN2,7283,35750,2308,8118,789,8698,19913,0,1,30 to 60,29.12,20,1530,282,0,0,3,2,1,166414,32286,22536,67174,54867,13,96,62618
6181,68847,NE,Kearney,31,31019,28260,"Kearney, NE",1000,0,FIN0,439,1155,0,0,0,700,700,0,1,20 to 30,27.78,12,342,266,0,0,4,5,0,16696,30938,23824,6993,52201,5,109,147853
5099,68114,NE,Omaha,31,31055,36540,"Omaha-Council Bluffs, NE-IA",1000,0,FIN0,2136,13796,3488,6711,702,215,11116,0,1,30 to 60,34.59,28,707,342,0,0,2,2,1,904834,36004,22059,347727,59803,43,109,147853
7443,68135,NE,Omaha,31,31055,36540,"Omaha-Council Bluffs, NE-IA",1000,1,FIN3,512,3601,0,748,0,373,1121,0,2,0 to 10,7.06,17,752,321,0,0,2,2,1,904834,36004,22059,347727,59803,43,109,147853
3879,68801,NE,Grand Island,31,31079,24260,"Grand Island, NE",3000,0,FIN2,682,1267,0,596,441,191,1228,0,1,20 to 30,25.55,24,449,198,0,0,3,2,1,84381,30585,21281,32189,52068,8,109,147853
7288,68818,NE,Aurora,31,31081,24260,"Grand Island, NE",1000,1,FIN3,59,1534,0,0,0,324,324,1,2,0 to 10,3.5,9,255,145,0,0,3,2,1,84381,30585,21281,32189,52068,8,109,147853
7107,89102,NV,Las Vegas,32,32003,29820,"Las Vegas-Henderson-Paradise, NV",0,1,RPT4,0,1546,0,0,0,193,193,0,1,0 to 10,4.83,7,873,265,0,0,1,1,1,2070153,32089,22541,735475,52629,226,265,711209
2120,89104,NV,Las Vegas,32,32003,29820,"Las Vegas-Henderson-Paradise, NV",3000,0,FIN2,881,3863,351,711,0,165,1227,0,1,30 to 60,35.89,20,1036,528,0,0,1,1,1,2070153,32089,22541,735475,52629,226,265,711209
1572,89109,NV,Las Vegas,32,32003,29820,"Las Vegas-Henderson-Paradise, NV",2000,1,FIN2,1599,11828,5739,2319,410,0,8468,0,1,20 to 30,19.88,80,3423,1123,0,0,1,1,1,2070153,32089,22541,735475,52629,226,265,711209
7002,89109,NV,Las Vegas,32,32003,29820,"Las Vegas-Henderson-Paradise, NV",1000,1,FIN0,764,6038,1816,2025,1480,86,5407,0,1,0 to 10,5.14,7,1291,522,0,0,1,1,1,2070153,32089,22541,735475,52629,226,265,711209
6196,89445,NV,Winnemucca,32,32013,49080,"Winnemucca, NV",2000,1,FIN2,0,94,0,0,0,86,86,0,1,0 to 10,3,3,94,94,0,0,7,8,0,16016,39264,16998,5789,69621,1,265,711209
8193,89501,NV,Reno,32,32031,39900,"Reno, NV",1000,0,FIN3,4827,0,0,0,0,162,162,1,1,0 to 10,2.5,5,175,175,0,0,2,2,1,443855,32153,23993,170767,55103,28,265,711209
5476,89502,NV,Reno,32,32031,39900,"Reno, NV",2000,1,FIN3,4002,12847,534,1572,672,3242,6020,0,1,10 to 20,12.7,52,1892,463,0,0,2,2,1,443855,32153,23993,170767,55103,28,265,711209
7922,89502,NV,Reno,32,32031,39900,"Reno, NV",3000,1,FIN2,555,5866,0,0,0,2635,2635,0,1,30 to 60,44.41,121,1005,348,0,0,2,2,1,443855,32153,23993,170767,55103,28,265,711209
3647,89509,NV,Reno,32,32031,39900,"Reno, NV",3000,1,LTD0,9772,32704,2684,4450,12125,2869,22128,0,1,10 to 20,10.19,28,3844,673,0,0,2,2,1,443855,32153,23993,170767,55103,28,265,711209
3636,3060,NH,Nashua,33,33011,31700,"Manchester-Nashua, NH",3000,0,FIN2,103,924,0,0,0,760,760,0,1,20 to 30,20,16,104,104,0,0,2,2,1,404948,41190,24646,156114,73189,43,127,159604
7491,3102,NH,Manchester,33,33011,31700,"Manchester-Nashua, NH",1000,0,RPT1,0,548,0,543,0,0,543,0,1,20 to 30,26,0,0,0,0,0,2,2,1,404948,41190,24646,156114,73189,43,127,159604
1762,3110,NH,Bedford,33,33011,31700,"Manchester-Nashua, NH",2000,1,FIN1,2667,12212,2997,4944,720,205,8866,0,1,0 to 10,3.26,6,1157,468,0,0,2,2,1,404948,41190,24646,156114,73189,43,127,159604
422,3301,NH,Concord,33,33013,18180,"Concord, NH",3000,0,FIN2,1803,8462,2158,1469,0,4744,8371,0,1,30 to 60,30.95,31,798,304,0,0,4,3,0,32291,36995,21260,12938,56685,8,127,159604
7888,3077,NH,Raymond,33,33015,14460,"Boston-Cambridge-Newton, MA-NH",1000,1,RPT2,339,3483,2303,506,0,96,2905,0,1,10 to 20,14.53,42,1147,387,0,0,1,1,1,4728844,45053,23992,1784448,77809,478,127,159604
7623,3038,NH,Derry,33,33015,14460,"Boston-Cambridge-Newton, MA-NH",1000,1,FIN2,367,3169,0,0,0,1721,1721,0,1,0 to 10,7.63,39,463,222,0,0,1,1,1,4728844,45053,23992,1784448,77809,478,127,159604
1457,8037,NJ,Hammonton,34,34001,12100,"Atlantic City-Hammonton, NJ",1000,1,RPT1,0,1989,0,1013,0,926,1939,1,1,20 to 30,19.25,58,1246,543,0,0,2,2,1,274026,32046,20482,101083,55456,54,990,1079461
5694,8037,NJ,Hammonton,34,34001,12100,"Atlantic City-Hammonton, NJ",1000,1,FIN4,1405,9590,1648,1668,1162,2034,6512,0,1,0 to 10,6.15,22,2892,401,0,0,2,2,1,274026,32046,20482,101083,55456,54,990,1079461
6986,8234,NJ,Egg Harbor Township,34,34001,12100,"Atlantic City-Hammonton, NJ",0,0,RPT0,0,104,0,0,0,96,96,0,1,0 to 10,3,3,104,104,0,0,2,2,1,274026,32046,20482,101083,55456,54,990,1079461
7753,8244,NJ,Somers Point,34,34001,12100,"Atlantic City-Hammonton, NJ",3000,0,FIN2,9852,54617,12297,12720,0,9755,34772,0,5,30 to 60,48.8,126,5773,460,0,0,2,2,1,274026,32046,20482,101083,55456,54,990,1079461
4330,7481,NJ,Wyckoff,34,34003,35620,"New York-Newark-Jersey City, NY-NJ-PA",3000,0,FIN2,5549,21198,13220,4833,467,0,18520,0,2,30 to 60,30.82,9,789,310,0,0,1,1,1,20031443,41737,24393,7138559,69211,2808,990,1079461
1466,7432,NJ,Midland Park,34,34003,35620,"New York-Newark-Jersey City, NY-NJ-PA",1000,1,FIN4,527,5202,337,696,0,3836,4869,1,1,0 to 10,7.81,11,1563,317,0,0,1,1,1,20031443,41737,24393,7138559,69211,2808,990,1079461
5185,7450,NJ,Ridgewood,34,34003,35620,"New York-Newark-Jersey City, NY-NJ-PA",0,0,RPT0,0,1646,0,333,0,0,333,0,1,30 to 60,44,27,437,386,0,0,1,1,1,20031443,41737,24393,7138559,69211,2808,990,1079461
6166,7601,NJ,Hackensack,34,34003,35620,"New York-Newark-Jersey City, NY-NJ-PA",3000,1,RPT0,13,3076,181,1331,0,96,1608,0,1,30 to 60,37.89,19,514,343,0,0,1,1,1,20031443,41737,24393,7138559,69211,2808,990,1079461
7079,7604,NJ,Hasbrouck Heights,34,34003,35620,"New York-Newark-Jersey City, NY-NJ-PA",1000,1,FIN2,13856,8566,338,1654,472,1279,3742,0,1,0 to 10,6.56,13,1292,293,0,0,1,1,1,20031443,41737,24393,7138559,69211,2808,990,1079461
5813,7628,NJ,Dumont,34,34003,35620,"New York-Newark-Jersey City, NY-NJ-PA",1000,0,RPT1,1217,24102,983,2779,0,2002,5764,0,1,20 to 30,22.68,45,3264,1289,0,0,1,1,1,20031443,41737,24393,7138559,69211,2808,990,1079461
3332,7645,NJ,Montvale,34,34003,35620,"New York-Newark-Jersey City, NY-NJ-PA",1000,1,FIN0,727,1646,1213,0,0,829,2042,0,1,0 to 10,7.45,13,727,216,0,0,1,1,1,20031443,41737,24393,7138559,69211,2808,990,1079461
7918,7661,NJ,River Edge,34,34003,35620,"New York-Newark-Jersey City, NY-NJ-PA",2000,1,RPT0,2654,14782,5016,4676,1388,1664,12744,0,1,0 to 10,7.12,68,3444,414,0,0,1,1,1,20031443,41737,24393,7138559,69211,2808,990,1079461
7398,7010,NJ,Cliffside Park,34,34003,35620,"New York-Newark-Jersey City, NY-NJ-PA",3000,0,FIN2,0,4711,705,975,0,83,1764,0,1,30 to 60,33.55,115,512,303,0,0,1,1,1,20031443,41737,24393,7138559,69211,2808,990,1079461
4856,8053,NJ,Marlton,34,34005,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",3000,0,FIN2,0,1394,0,0,0,0,0,0,1,30 to 60,34.7,6,470,238,0,0,1,1,1,6047721,40895,22836,2235205,63952,534,990,1079461
5660,8053,NJ,Marlton,34,34005,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1000,0,RPT1,23710,18837,0,9204,0,1048,10252,0,1,30 to 60,32.14,44,4548,814,0,0,1,1,1,6047721,40895,22836,2235205,63952,534,990,1079461
2221,8055,NJ,Medford,34,34005,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2000,1,RPT1,3571,22200,3198,4518,0,1730,9446,0,1,0 to 10,8.06,86,1101,278,0,0,1,1,1,6047721,40895,22836,2235205,63952,534,990,1079461
5801,8057,NJ,Moorestown,34,34005,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1000,1,FIN0,0,328,318,0,0,0,318,0,1,10 to 20,18,0,0,0,0,0,1,1,1,6047721,40895,22836,2235205,63952,534,990,1079461
5316,8065,NJ,Palmyra,34,34005,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2000,1,FIN2,2077,17556,2107,4071,6010,2143,14331,1,1,0 to 10,4.73,7,2951,311,0,0,1,1,1,6047721,40895,22836,2235205,63952,534,990,1079461
7958,8036,NJ,Hainesport,34,34005,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1000,1,FIN2,1861,8175,756,0,0,1188,1944,0,1,20 to 30,22.69,64,885,497,0,0,1,1,1,6047721,40895,22836,2235205,63952,534,990,1079461
7242,8003,NJ,Cherry Hill,34,34007,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",3000,1,FIN3,2793,34485,2152,7309,1437,3275,14173,0,1,0 to 10,5.92,21,2131,485,0,0,1,1,1,6047721,40895,22836,2235205,63952,534,990,1079461
7792,8033,NJ,Haddonfield,34,34007,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1000,1,RPT2,142,2480,127,0,659,0,786,0,1,0 to 10,8,27,926,579,0,0,1,1,1,6047721,40895,22836,2235205,63952,534,990,1079461
5714,8035,NJ,Haddon Heights,34,34007,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2000,1,RPT2,6358,9249,3853,2655,0,1215,7724,1,1,0 to 10,3.36,11,657,207,0,0,1,1,1,6047721,40895,22836,2235205,63952,534,990,1079461
10002,8108,NJ,Collingswood,34,34007,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2000,1,E33,2950,11952,1265,1280,3409,2847,8801,0,1,20 to 30,19.47,40,1864,352,0,0,1,1,1,6047721,40895,22836,2235205,63952,534,990,1079461
7695,8360,NJ,Vineland,34,34011,47220,"Vineland-Bridgeton, NJ",0,0,FIN1,363,1105,1069,348,0,0,1417,0,1,30 to 60,34.2,6,464,293,0,0,3,2,1,155744,30998,18565,50718,49537,12,990,1079461
1356,7068,NJ,Roseland,34,34013,35620,"New York-Newark-Jersey City, NY-NJ-PA",1000,0,FIN0,13,9755,1902,417,875,1700,4894,0,1,30 to 60,29.14,16,916,390,0,0,1,1,1,20031443,41737,24393,7138559,69211,2808,990,1079461
5071,7039,NJ,Livingston,34,34013,35620,"New York-Newark-Jersey City, NY-NJ-PA",1000,0,FIN0,0,54,0,0,0,43,43,0,1,30 to 60,44.5,46,54,54,0,0,1,1,1,20031443,41737,24393,7138559,69211,2808,990,1079461
451,7040,NJ,Maplewood,34,34013,35620,"New York-Newark-Jersey City, NY-NJ-PA",2000,1,RPT2,2933,12726,3226,2465,1682,0,7374,0,1,10 to 20,9.23,17,1322,421,0,0,1,1,1,20031443,41737,24393,7138559,69211,2808,990,1079461
1440,7006,NJ,Caldwell,34,34013,35620,"New York-Newark-Jersey City, NY-NJ-PA",1000,1,RPT4,739,3296,2553,358,0,713,3624,1,1,0 to 10,4,5,505,212,0,0,1,1,1,20031443,41737,24393,7138559,69211,2808,990,1079461
7908,7030,NJ,Hoboken,34,34017,35620,"New York-Newark-Jersey City, NY-NJ-PA",0,0,FIN2,11527,48216,12816,8893,2987,0,24696,0,2,30 to 60,30.59,89,2103,517,0,0,1,1,1,20031443,41737,24393,7138559,69211,2808,990,1079461
6023,8822,NJ,Flemington,34,34019,35620,"New York-Newark-Jersey City, NY-NJ-PA",3000,0,FIN2,14825,44947,5652,8340,1526,10557,26075,0,2,20 to 30,27,37,2540,287,0,0,1,1,1,20031443,41737,24393,7138559,69211,2808,990,1079461
6332,8691,NJ,Trenton,34,34021,45940,"Trenton, NJ",1000,1,FIN2,334,1198,215,436,0,440,1091,0,1,0 to 10,6.15,10,451,154,1,99,2,2,1,371101,42051,21829,130129,73966,39,990,1079461
5468,7095,NJ,Woodbridge,34,34023,35620,"New York-Newark-Jersey City, NY-NJ-PA",1000,1,RPT0,338,5606,0,0,0,2309,2309,0,1,10 to 20,15.17,21,1057,582,0,0,1,1,1,20031443,41737,24393,7138559,69211,2808,990,1079461
3344,8830,NJ,Iselin,34,34023,35620,"New York-Newark-Jersey City, NY-NJ-PA",2000,1,FIN0,0,9641,0,1176,760,0,1936,0,1,20 to 30,19.43,34,3618,3618,0,0,1,1,1,20031443,41737,24393,7138559,69211,2808,990,1079461
7897,8837,NJ,Edison,34,34023,35620,"New York-Newark-Jersey City, NY-NJ-PA",3000,1,RPT2,1147,31301,2150,2648,0,0,4799,0,1,20 to 30,21.67,38,3529,1532,0,0,1,1,1,20031443,41737,24393,7138559,69211,2808,990,1079461
6844,8840,NJ,Metuchen,34,34023,35620,"New York-Newark-Jersey City, NY-NJ-PA",1000,0,RPT1,5495,3522,0,0,0,7628,7628,0,1,30 to 60,41.02,432,2741,819,0,0,1,1,1,20031443,41737,24393,7138559,69211,2808,990,1079461
6452,8817,NJ,Edison,34,34023,35620,"New York-Newark-Jersey City, NY-NJ-PA",1000,1,FIN1,12358,5522,909,1663,0,891,3463,0,1,0 to 10,4.37,6,3145,305,0,0,1,1,1,20031443,41737,24393,7138559,69211,2808,990,1079461
6014,7701,NJ,Red Bank,34,34025,35620,"New York-Newark-Jersey City, NY-NJ-PA",1000,1,FIN3,2274,3654,2612,1881,0,280,4773,0,1,10 to 20,10.43,33,2426,438,0,0,1,1,1,20031443,41737,24393,7138559,69211,2808,990,1079461
7999,7702,NJ,Shrewsbury,34,34025,35620,"New York-Newark-Jersey City, NY-NJ-PA",0,0,FIN2,2990,0,0,0,0,0,0,1,1,N/A,0,0,0,0,0,0,1,1,1,20031443,41737,24393,7138559,69211,2808,990,1079461
1480,7930,NJ,Chester,34,34027,35620,"New York-Newark-Jersey City, NY-NJ-PA",2000,1,FIN3,3150,15444,4004,7857,0,0,11860,0,1,0 to 10,5.95,53,1921,480,0,0,1,1,1,20031443,41737,24393,7138559,69211,2808,990,1079461
7826,7950,NJ,Morris Plains,34,34027,35620,"New York-Newark-Jersey City, NY-NJ-PA",1000,0,FIN3,14360,49279,10654,24059,0,1660,36374,0,1,30 to 60,32.88,31,2111,394,0,0,1,1,1,20031443,41737,24393,7138559,69211,2808,990,1079461
4377,7054,NJ,Parsippany,34,34027,35620,"New York-Newark-Jersey City, NY-NJ-PA",2000,1,RPT0,2967,10575,425,856,0,5043,6324,0,1,0 to 10,5.36,11,1837,158,0,0,1,1,1,20031443,41737,24393,7138559,69211,2808,990,1079461
7609,8753,NJ,Toms River,34,34029,35620,"New York-Newark-Jersey City, NY-NJ-PA",1000,1,FIN2,588,1219,124,895,0,0,1018,0,1,30 to 60,35.5,46,493,383,0,0,1,1,1,20031443,41737,24393,7138559,69211,2808,990,1079461
5389,7512,NJ,Totowa,34,34031,35620,"New York-Newark-Jersey City, NY-NJ-PA",1000,0,FIN0,4089,31798,1375,7174,187,4370,13107,0,1,30 to 60,37.13,36,2972,421,0,0,1,1,1,20031443,41737,24393,7138559,69211,2808,990,1079461
7569,7512,NJ,Totowa,34,34031,35620,"New York-Newark-Jersey City, NY-NJ-PA",1000,1,FIN2,902,1502,0,0,0,1725,1725,1,1,0 to 10,4.21,6,216,110,0,0,1,1,1,20031443,41737,24393,7138559,69211,2808,990,1079461
7459,7421,NJ,Hewitt,34,34031,35620,"New York-Newark-Jersey City, NY-NJ-PA",0,0,FIN4,293,1649,260,761,401,396,1819,0,1,0 to 10,3.5,7,776,282,0,0,1,1,1,20031443,41737,24393,7138559,69211,2808,990,1079461
8091,7470,NJ,Wayne,34,34031,35620,"New York-Newark-Jersey City, NY-NJ-PA",0,0,FIN4,56,2670,0,0,0,913,913,0,2,30 to 60,47,47,990,212,0,0,1,1,1,20031443,41737,24393,7138559,69211,2808,990,1079461
5383,7438,NJ,Oak Ridge,34,34031,35620,"New York-Newark-Jersey City, NY-NJ-PA",1000,0,FIN0,723,4959,472,334,0,2458,3263,0,1,30 to 60,39.1,43,705,188,0,0,1,1,1,20031443,41737,24393,7138559,69211,2808,990,1079461
1336,8844,NJ,Hillsborough,34,34035,35620,"New York-Newark-Jersey City, NY-NJ-PA",3000,0,FIN2,0,1741,447,330,0,0,777,1,1,0 to 10,4.8,5,460,348,0,0,1,1,1,20031443,41737,24393,7138559,69211,2808,990,1079461
10003,7461,NJ,Sussex,34,34037,35620,"New York-Newark-Jersey City, NY-NJ-PA",1000,1,FIN2,0,779,0,0,0,139,139,0,1,0 to 10,5,7,517,257,0,0,1,1,1,20031443,41737,24393,7138559,69211,2808,990,1079461
7838,7201,NJ,Elizabeth,34,34039,35620,"New York-Newark-Jersey City, NY-NJ-PA",3000,1,FIN0,1847,37865,0,4344,0,0,4344,0,1,0 to 10,7.5,19,24620,2275,0,0,1,1,1,20031443,41737,24393,7138559,69211,2808,990,1079461
1546,7083,NJ,Union,34,34039,35620,"New York-Newark-Jersey City, NY-NJ-PA",0,0,OOB0,0,1211,0,376,0,0,376,0,1,20 to 30,27.6,32,479,384,0,0,1,1,1,20031443,41737,24393,7138559,69211,2808,990,1079461
7178,7090,NJ,Westfield,34,34039,35620,"New York-Newark-Jersey City, NY-NJ-PA",1000,1,RPT0,0,96,0,0,0,0,0,0,1,N/A,0,0,0,0,0,0,1,1,1,20031443,41737,24393,7138559,69211,2808,990,1079461
1588,7066,NJ,Clark,34,34039,35620,"New York-Newark-Jersey City, NY-NJ-PA",3000,1,FIN1,159,7737,263,1638,722,339,2962,0,1,30 to 60,30.68,26,1101,452,0,0,1,1,1,20031443,41737,24393,7138559,69211,2808,990,1079461
5617,7036,NJ,Linden,34,34039,35620,"New York-Newark-Jersey City, NY-NJ-PA",1000,0,BL,717,3791,510,2705,0,901,4117,0,1,0 to 10,8.6,0,0,0,0,0,1,1,1,20031443,41737,24393,7138559,69211,2808,990,1079461
7422,87111,NM,Albuquerque,35,35001,10740,"Albuquerque, NM",0,0,OOB0,0,260,0,0,0,182,182,0,1,20 to 30,22.75,33,96,96,0,0,2,2,1,904486,31641,22438,343268,49711,68,188,161900
2320,87402,NM,Farmington,35,35045,22140,"Farmington, NM",1000,1,FIN3,1290,7709,91,2478,0,0,2569,1,1,10 to 20,9.33,51,2238,496,0,0,3,2,1,122537,31032,20108,41036,48624,8,188,161900
